0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
-12.958726769975224,-8.960438062575225,-10.585801170536561,-20.04814394657475,-23.720494627412794,-27.356836949051196,-25.590473559211375,-23.89164610506358,-21.239610306182247,-17.47383311186705,-20.916404747530102,-24.795593484062554,-22.377966388754466,-16.4203231035094,-12.686979519029792,-17.003905773820797,-25.10859884973901,-13.575034677907787,-5.912657245484995,-4.0070970344507595,-9.37966980151698,-17.154148949968803,-17.814460094313663,-24.449954841755375,-31.048656233906044,-25.00464213984365,-21.62705987030461,-24.84390575306546,-30.251016766888934,-35.037932725414024,-36.04814961547167,-37.1870446980266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-17.19638977194051,-18.81715702104432,-20.658501393608876,-20.354739097703593,-18.55832999879577,-22.859265377871836,-27.986143063408537,-28.16184713943786,-27.824130038659646,-28.11092641902819,-29.78520090950828,-27.50412039332503,-18.380090676618174,-15.530112685286984,-21.234876562273502,-25.003342966932095,-24.43844193837462,-21.504239578052413,-22.893399781141486,-26.14465282823153,-27.46129524084129,-18.66947177974412,-14.044237172619956,-17.002194983981163,-22.929169270562962,-23.219389953043972,-23.988740003155996,-25.086832625398642,-28.264242704458656,-31.52979317747334,-32.25086875715549,-34.38471440993058,-34.69313454050697,-35.447957802358594,-36.57572312107097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-15.532285695812288,-15.94016722433807,-19.42638242004709,-18.4391851759094,-16.738193397037065,-20.177370318184906,-21.678285466366486,-23.661842180270035,-27.336681091553995,-31.44593837470811,-30.674880071751495,-30.38608043338891,-30.189616739760627,-25.582653577677494,-25.44847537937327,-29.088151751134603,-20.031033919004148,-12.915848893170079,-13.315924372607373,-16.216817542539555,-19.68165128020055,-24.001838418259567,-26.795075740143595,-24.97111016011447,-20.96625180355793,-17.819824517972236,-19.659690049179193,-24.153398193650727,-25.985543453498373,-31.281090459566688,-37.39259528955445,-38.89155844597384,-38.042079891424606,-37.74293823001803,-37.939209168582074,-38.575763542221964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-41.20396225139336,-40.67065049001003,-33.0726378951637,-25.494408415943994,-26.68640241906541,-23.08399718292992,-20.47041499978201,-22.859257457842833,-23.496541636174136,-18.668209615151167,-13.10699383620937,-15.425447918807352,-22.748472260629033,-19.062107131552203,-18.86964973483831,-20.41809833264423,-21.737358634369095,-22.87522755681929,-24.096103227074778,-25.113174571364656,-24.78678940813555,-24.01543555506319,-24.79052981599871,-18.10845074758027,-14.505856291517013,-16.233508624344253,-24.28064072349308,-24.342520577918304,-25.393911352095326,-30.18546949238612,-34.863711853051456,-37.672125451908634,-38.62751689073596,-37.986767328468616,-37.254742550668816,-38.13484772843539,-37.826153176594524,-38.60522330521,-38.24736293312236,-39.0420890651152,-40.52274460196705,-40.56355174278892,-41.71472103995375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-40.13850096576265,-21.775403307746544,-10.19663640927968,-8.223826533856327,-13.843441072982767,-15.795876297570285,-12.154737090343247,-11.946838806503042,-18.83448477077516,-22.502769690122626,-25.018417608359826,-15.670961534831125,-11.147320683632588,-14.663645904265014,-21.928748521820054,-22.26626706367138,-27.210308698693648,-25.93130455990002,-25.95864038567856,-25.036919186764415,-25.880402084378034,-25.353873158891496,-25.10121321228818,-21.951412467603895,-20.763212997722242,-25.458415860232925,-31.969871162153765,-35.55091743081667,-37.43623285554457,-39.58810513036872,-39.8555844234791,-40.03233110675633,-39.25894862003665,-40.29603214166678,-42.916634057251414,-42.20916017224852,-40.7683075720271,-40.70640897608152,-39.7436540451065,-39.03297721829172,-39.58990100220687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-41.68711486914012,-39.3683025827886,-35.567127611292726,-27.6419511766602,-24.80684592776301,-18.709392174292212,-16.546106377768645,-13.892077278487289,-12.52018269542877,-14.915336739548874,-21.583535883011823,-12.326422033486908,-9.395834386017537,-11.045872032083206,-18.518247450208158,-18.574935830607483,-20.172134686701465,-25.788345076354787,-24.897815820106036,-25.505269451475154,-25.74240934024494,-18.59758784565477,-9.020086830637963,-7.289572347879617,-14.838892299529501,-27.230083621663105,-19.000882439394662,-8.443647176621708,-7.020915062786019,-11.638176736056417,-14.304236880024101,-13.050963532442056,-13.869036956915014,-14.564813601752528,-15.240847895847804,-13.239000906821547,-12.354726269117219,-18.768834106581792,-20.03908408219707,-16.05878843689016,-18.878548074040744,-19.617225862840012,-12.175881506286164,-12.962516019218196,-21.598354994152224,-23.394140606200622,-23.183752532907736,-23.438450243194122,-24.933823604378407,-26.299752016266773,-29.598999014175718,-33.83122992488794,-35.353762959513396,-37.181731203427994,-38.09042243565345,-37.47036671280948,-38.30550160352976,-40.0167527897898,-40.35638078428546,-39.98466228401166,-38.99103007007401,-39.0193134050159,-37.995498916657056,-38.22318349716311,-39.53481101193086,female_happy
-9.148806216177753,-13.541584596544556,-17.34806928507717,-19.33161054306887,-23.34480892294131,-23.699109503840898,-23.359050402148885,-21.835089536245977,-19.844885867202553,-19.663015126100593,-14.999795922736386,-14.963039960430839,-18.598123308247466,-23.695660017837103,-21.856242484272833,-18.838890927405057,-20.64689797217547,-23.14996239435885,-24.799425001739092,-27.68440228325118,-27.49570599944536,-25.703172605203267,-22.886427190977756,-20.950193061604725,-16.888286444025688,-16.153634100722012,-19.391098939665078,-17.146686975366894,-16.792276521125423,-18.787961976741457,-18.49614702770808,-16.10954287071366,-16.327162038342536,-18.881781763835075,-21.27585299552018,-19.892159624231812,-18.428775228714436,-20.90479114062339,-23.28113462637509,-20.123724824835623,-19.652185889006436,-20.536351098217487,-21.54213418160269,-22.346043831021312,-21.973201192128442,-23.345684421826927,-22.37488634356636,-20.218531672545616,-19.77336447315276,-19.6449966019718,-15.207752004115196,-12.467790520066059,-17.04232218600434,-30.618136667939112,-32.49217532571085,-31.506981609355538,-33.39706176478716,-38.235615685747476,-38.42289006293642,-38.852463401716825,-40.13122112983178,-40.82784712769962,-41.3445109450898,-41.33934574845148,-41.33816718330719,female_happy
-9.446640782214093,-5.981225822197434,-7.79895704132476,-15.256304442964375,-22.36581862982261,-17.73251786190496,-12.125294734686603,-15.499718738489978,-26.753060258817868,-26.77784743020756,-22.794385837885553,-22.353600505740552,-18.604790323669736,-17.00885875762538,-19.34658001680835,-21.060629743929432,-21.865881008264395,-24.11685225743099,-24.31236919736298,-18.437191873629097,-15.00762269962103,-19.926413999224216,-26.918228838351848,-26.83765751166008,-26.16918954578211,-23.230280338939355,-21.18820346345026,-20.62401662194369,-17.566615267917292,-17.362432612729105,-20.989767025913142,-26.89094690768597,-30.599319958653098,-31.359690774155546,-32.71173936853041,-34.32679155367741,-36.06036042111403,-39.18508906370006,-39.863605813387416,-41.03107890413613,-41.41347192273667,-40.69367670363514,-39.41217189952652,-39.19020956061423,-38.678547809376404,-37.949662017692276,-24.875877081978597,-13.34864291696243,-11.482235015035572,-14.864563356732543,-13.157011991198154,-17.5709929393335,-21.1551449167003,-18.16450652304227,-17.213486446269364,-23.774649948403347,-29.660749013455757,-30.36421012864941,-24.139674686508183,-19.33350743229496,-19.938887985809483,-18.771011878626602,-19.050313923926364,-21.617239182713774,-19.828555842067825,female_happy
-1.4873506177195053,-2.8629270077514724,-9.19914988199346,-14.175070645064174,-17.341526147079676,-22.647886348581167,-24.914798311343894,-26.84421800218856,-29.748897250859013,-31.877948372669252,-26.072081427691522,-21.290694091522116,-21.49372611323844,-14.82587854940036,-12.805030734290957,-18.162329348074895,-19.01284338934017,-15.270590264195366,-17.061942701417895,-24.845134699490053,-24.502923691272226,-22.98144697983509,-24.522144251649266,-25.02762280436513,-23.703372429168674,-25.40202832672863,-21.49925360696054,-18.463137101686883,-20.725357684252064,-27.871839196933497,-22.844617146840715,-21.801804056070065,-25.328969030467306,-19.706961161261578,-18.2890665449796,-17.00027091345389,-14.841577712137267,-18.885729959834272,-27.1925351356907,-15.785949061502635,-13.522861190901883,-19.56362549092325,-28.96565932419522,-33.643853298606906,-34.01971387180973,-36.74349157699069,-38.62275092759347,-38.75304079744088,-38.6556042100686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
-24.183640914890002,-18.22029252303966,-16.94419512794773,-22.690258287511675,-24.30656826859262,-25.133140965233938,-21.848796422248803,-20.420801880520358,-14.829580831120627,-15.593348048399006,-17.198828953246142,-15.035041086170652,-18.46265909532843,-24.270963030013945,-23.934118620081644,-21.1431845521072,-22.28196150487809,-23.809332034627907,-23.10743351785126,-23.307483450306243,-25.01477176941074,-15.530199084428725,-14.524844513244052,-20.29267266135031,-22.62339682839121,-21.084120223410917,-19.96361882889566,-22.955679165355054,-27.607214257216718,-31.842589278599487,-36.10443040303822,-38.01245618196334,-39.201519745515455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,female_happy
